 5.28129E+02	 4.33700E+02
 5.28266E+02	 4.30400E+02
 5.28402E+02	 4.31300E+02
 5.28538E+02	 4.31800E+02
 5.28675E+02	 4.31800E+02
 5.28811E+02	 4.32000E+02
 5.28947E+02	 4.31100E+02
 5.29084E+02	 4.32900E+02
 5.29220E+02	 4.32400E+02
 5.29356E+02	 4.32100E+02
 5.29492E+02	 4.32200E+02
 5.29629E+02	 4.31700E+02
 5.29765E+02	 4.32600E+02
 5.29901E+02	 4.30000E+02
 5.30037E+02	 4.31700E+02
 5.30174E+02	 4.32300E+02
 5.30310E+02	 4.32400E+02
 5.30446E+02	 4.31300E+02
 5.30582E+02	 4.32000E+02
 5.30718E+02	 4.31700E+02
 5.30855E+02	 4.31000E+02
 5.30991E+02	 4.31000E+02
 5.31127E+02	 4.30700E+02
 5.31263E+02	 4.30400E+02
 5.31399E+02	 4.31100E+02
 5.31535E+02	 4.31300E+02
 5.31671E+02	 4.29700E+02
 5.31808E+02	 4.33400E+02
 5.31944E+02	 4.36500E+02
 5.32080E+02	 4.32400E+02
 5.32216E+02	 4.33100E+02
 5.32352E+02	 4.32400E+02
 5.32488E+02	 4.32600E+02
 5.32624E+02	 4.32400E+02
 5.32760E+02	 4.31700E+02
 5.32896E+02	 4.30100E+02
 5.33032E+02	 4.32600E+02
 5.33168E+02	 4.32300E+02
 5.33304E+02	 4.31700E+02
 5.33440E+02	 4.33100E+02
 5.33576E+02	 4.38100E+02
 5.33712E+02	 4.45700E+02
 5.33848E+02	 4.61300E+02
 5.33984E+02	 4.79800E+02
 5.34120E+02	 4.94400E+02
 5.34256E+02	 4.97900E+02
 5.34392E+02	 4.99100E+02
 5.34528E+02	 4.97900E+02
 5.34664E+02	 5.03100E+02
 5.34800E+02	 5.01600E+02
 5.34936E+02	 4.98200E+02
 5.35072E+02	 5.01200E+02
 5.35208E+02	 4.99700E+02
 5.35344E+02	 4.99500E+02
 5.35479E+02	 5.00100E+02
 5.35615E+02	 5.01800E+02
 5.35751E+02	 4.98600E+02
 5.35887E+02	 4.98400E+02
 5.36023E+02	 4.99400E+02
 5.36159E+02	 4.99100E+02
 5.36295E+02	 4.96700E+02
 5.36430E+02	 4.99700E+02
 5.36566E+02	 4.97500E+02
 5.36702E+02	 4.97800E+02
 5.36838E+02	 5.00500E+02
 5.36974E+02	 5.01200E+02
 5.37109E+02	 4.96200E+02
 5.37245E+02	 4.96000E+02
 5.37381E+02	 4.98800E+02
 5.37517E+02	 4.99400E+02
 5.37652E+02	 4.98300E+02
 5.37788E+02	 4.99400E+02
 5.37924E+02	 5.04400E+02
 5.38060E+02	 5.12000E+02
 5.38195E+02	 5.12200E+02
 5.38331E+02	 5.06200E+02
 5.38467E+02	 5.00800E+02
 5.38602E+02	 4.97600E+02
 5.38738E+02	 4.98300E+02
 5.38874E+02	 4.97200E+02
 5.39009E+02	 4.95300E+02
 5.39145E+02	 4.99600E+02
 5.39281E+02	 4.98500E+02
 5.39416E+02	 5.01600E+02
 5.39552E+02	 5.04200E+02
 5.39688E+02	 5.04500E+02
 5.39823E+02	 5.05100E+02
 5.39959E+02	 5.05400E+02
 5.40094E+02	 5.07100E+02
 5.40230E+02	 5.05600E+02
 5.40366E+02	 5.03900E+02
 5.40501E+02	 4.97600E+02
 5.40637E+02	 5.01800E+02
 5.40772E+02	 4.98700E+02
 5.40908E+02	 4.96600E+02
 5.41043E+02	 4.99300E+02
 5.41179E+02	 4.96100E+02
 5.41314E+02	 4.97400E+02
 5.41450E+02	 4.98500E+02
 5.41585E+02	 4.96200E+02
 5.41721E+02	 4.96100E+02
 5.41856E+02	 4.95300E+02
 5.41992E+02	 4.94900E+02
 5.42127E+02	 4.94900E+02
 5.42263E+02	 4.97100E+02
 5.42398E+02	 4.95900E+02
 5.42534E+02	 4.96100E+02
 5.42669E+02	 4.94800E+02
 5.42804E+02	 4.95700E+02
 5.42940E+02	 4.97200E+02
 5.43075E+02	 4.97700E+02
 5.43211E+02	 4.95100E+02
 5.43346E+02	 4.99300E+02
 5.43482E+02	 4.96600E+02
 5.43617E+02	 4.97200E+02
 5.43752E+02	 4.95700E+02
 5.43888E+02	 4.93900E+02
 5.44023E+02	 4.97700E+02
 5.44158E+02	 4.91400E+02
 5.44294E+02	 4.93200E+02
 5.44429E+02	 4.94600E+02
 5.44564E+02	 4.96700E+02
 5.44700E+02	 4.93400E+02
 5.44835E+02	 4.92200E+02
 5.44970E+02	 4.95600E+02
 5.45106E+02	 4.89300E+02
 5.45241E+02	 4.96400E+02
 5.45376E+02	 4.97000E+02
 5.45511E+02	 4.95000E+02
 5.45647E+02	 4.92200E+02
 5.45782E+02	 4.97800E+02
 5.45917E+02	 4.95300E+02
 5.46052E+02	 4.96700E+02
 5.46188E+02	 4.94000E+02
 5.46323E+02	 4.94900E+02
 5.46458E+02	 4.93500E+02
 5.46593E+02	 4.97000E+02
 5.46729E+02	 4.94800E+02
 5.46864E+02	 4.92800E+02
 5.46999E+02	 4.97700E+02
 5.47134E+02	 4.96600E+02
 5.47269E+02	 4.94000E+02
 5.47404E+02	 4.96000E+02
 5.47540E+02	 4.94800E+02
 5.47675E+02	 4.94500E+02
 5.47810E+02	 4.93500E+02
 5.47945E+02	 4.94300E+02
 5.48080E+02	 4.92700E+02
 5.48215E+02	 4.93600E+02
 5.48350E+02	 4.93100E+02
 5.48485E+02	 4.94900E+02
 5.48621E+02	 4.96600E+02
 5.48756E+02	 4.95100E+02
 5.48891E+02	 4.92100E+02
 5.49026E+02	 4.95100E+02
 5.49161E+02	 4.96600E+02
 5.49296E+02	 4.93400E+02
 5.49431E+02	 4.95500E+02
 5.49566E+02	 4.94100E+02
 5.49701E+02	 4.96500E+02
 5.49836E+02	 4.91900E+02
 5.49971E+02	 4.95100E+02
 5.50106E+02	 4.95200E+02
 5.50241E+02	 4.94600E+02
 5.50376E+02	 4.94200E+02
 5.50511E+02	 4.99400E+02
 5.50646E+02	 4.95800E+02
 5.50781E+02	 4.95000E+02
 5.50916E+02	 4.98300E+02
 5.51051E+02	 4.96500E+02
 5.51186E+02	 4.96600E+02
 5.51321E+02	 4.96100E+02
 5.51456E+02	 4.94500E+02
 5.51591E+02	 4.98800E+02
 5.51726E+02	 4.97100E+02
 5.51861E+02	 4.96700E+02
 5.51995E+02	 4.98600E+02
 5.52130E+02	 4.93500E+02
 5.52265E+02	 4.93300E+02
 5.52400E+02	 4.94900E+02
 5.52535E+02	 4.88200E+02
 5.52670E+02	 5.00400E+02
 5.52805E+02	 4.90900E+02
 5.52940E+02	 4.94000E+02
 5.53074E+02	 4.92700E+02
 5.53209E+02	 4.88900E+02
 5.53344E+02	 4.91400E+02
 5.53479E+02	 4.91200E+02
 5.53614E+02	 4.88500E+02
 5.53749E+02	 4.88000E+02
 5.53883E+02	 4.89900E+02
 5.54018E+02	 4.90600E+02
 5.54153E+02	 4.91800E+02
 5.54288E+02	 4.88100E+02
 5.54423E+02	 4.90000E+02
 5.54557E+02	 4.87900E+02
 5.54692E+02	 4.90900E+02
 5.54827E+02	 4.93100E+02
 5.54962E+02	 4.89500E+02
 5.55096E+02	 4.86000E+02
 5.55231E+02	 4.84500E+02
 5.55366E+02	 4.87700E+02
 5.55500E+02	 4.89100E+02
 5.55635E+02	 4.86800E+02
 5.55770E+02	 4.90500E+02
 5.55905E+02	 4.90000E+02
 5.56039E+02	 4.86700E+02
 5.56174E+02	 4.83300E+02
 5.56309E+02	 4.88000E+02
 5.56443E+02	 4.85000E+02
 5.56578E+02	 4.87000E+02
 5.56713E+02	 4.85000E+02
 5.56847E+02	 4.85700E+02
 5.56982E+02	 4.86100E+02
 5.57117E+02	 4.83200E+02
 5.57251E+02	 4.87600E+02
 5.57386E+02	 4.88700E+02
 5.57520E+02	 4.87200E+02
 5.57655E+02	 4.89300E+02
 5.57790E+02	 4.89400E+02
 5.57924E+02	 4.88100E+02
 5.58059E+02	 4.85500E+02
 5.58193E+02	 4.88000E+02
 5.58328E+02	 4.89200E+02
 5.58463E+02	 4.85900E+02
 5.58597E+02	 4.86500E+02
 5.58732E+02	 4.89200E+02
 5.58866E+02	 4.89100E+02
 5.59001E+02	 4.85100E+02
 5.59135E+02	 4.85800E+02
 5.59270E+02	 4.86700E+02
 5.59404E+02	 4.88200E+02
 5.59539E+02	 4.86600E+02
 5.59673E+02	 4.87100E+02
 5.59808E+02	 4.87900E+02
 5.59942E+02	 4.85600E+02
 5.60077E+02	 4.88100E+02
 5.60211E+02	 4.87300E+02
 5.60346E+02	 4.85000E+02
 5.60480E+02	 4.85300E+02
 5.60615E+02	 4.86500E+02
 5.60749E+02	 4.84900E+02
 5.60884E+02	 4.87900E+02
 5.61018E+02	 4.85300E+02
 5.61152E+02	 4.85500E+02
 5.61287E+02	 4.87500E+02
 5.61421E+02	 4.89200E+02
 5.61556E+02	 4.87300E+02
 5.61690E+02	 4.85700E+02
 5.61824E+02	 4.86200E+02
 5.61959E+02	 4.84400E+02
 5.62093E+02	 4.84900E+02
 5.62228E+02	 4.87800E+02
 5.62362E+02	 4.87400E+02
 5.62496E+02	 4.86200E+02
 5.62631E+02	 4.85000E+02
 5.62765E+02	 4.88200E+02
 5.62899E+02	 4.84400E+02
 5.63034E+02	 4.87700E+02
 5.63168E+02	 4.86400E+02
 5.63302E+02	 4.89300E+02
 5.63437E+02	 4.87400E+02
 5.63571E+02	 4.89100E+02
 5.63705E+02	 4.88900E+02
 5.63840E+02	 4.89200E+02
 5.63974E+02	 4.89900E+02
 5.64108E+02	 4.88100E+02
 5.64242E+02	 4.92200E+02
 5.64377E+02	 4.87200E+02
 5.64511E+02	 4.88400E+02
 5.64645E+02	 4.89900E+02
 5.64779E+02	 4.93100E+02
 5.64914E+02	 4.87800E+02
 5.65048E+02	 4.92200E+02
 5.65182E+02	 4.89500E+02
 5.65316E+02	 4.92000E+02
 5.65451E+02	 4.93800E+02
 5.65585E+02	 4.91300E+02
 5.65719E+02	 4.90200E+02
 5.65853E+02	 4.92400E+02
 5.65987E+02	 4.93700E+02
 5.66122E+02	 4.92200E+02
 5.66256E+02	 4.94600E+02
 5.66390E+02	 4.93500E+02
 5.66524E+02	 4.95500E+02
 5.66658E+02	 4.96000E+02
 5.66792E+02	 4.95000E+02
 5.66927E+02	 4.95400E+02
 5.67061E+02	 4.95300E+02
 5.67195E+02	 4.94300E+02
 5.67329E+02	 4.94800E+02
 5.67463E+02	 4.94900E+02
 5.67597E+02	 5.01000E+02
 5.67731E+02	 4.99300E+02
 5.67865E+02	 4.99000E+02
 5.68000E+02	 5.00400E+02
 5.68134E+02	 5.00500E+02
 5.68268E+02	 5.00400E+02
 5.68402E+02	 5.03900E+02
 5.68536E+02	 5.05200E+02
 5.68670E+02	 4.99300E+02
 5.68804E+02	 5.04500E+02
 5.68938E+02	 5.03100E+02
 5.69072E+02	 5.04000E+02
 5.69206E+02	 5.05900E+02
 5.69340E+02	 5.05100E+02
 5.69474E+02	 5.04700E+02
 5.69608E+02	 5.06500E+02
 5.69742E+02	 5.05100E+02
 5.69876E+02	 5.04400E+02
 5.70010E+02	 5.03600E+02
 5.70144E+02	 5.06400E+02
 5.70278E+02	 5.12800E+02
 5.70412E+02	 5.08600E+02
 5.70546E+02	 5.07900E+02
 5.70680E+02	 5.11800E+02
 5.70814E+02	 5.11200E+02
 5.70948E+02	 5.14000E+02
 5.71082E+02	 5.11300E+02
 5.71216E+02	 5.14500E+02
 5.71350E+02	 5.11400E+02
 5.71484E+02	 5.13500E+02
 5.71618E+02	 5.13700E+02
 5.71752E+02	 5.16800E+02
 5.71886E+02	 5.18800E+02
 5.72020E+02	 5.17500E+02
 5.72154E+02	 5.15600E+02
 5.72287E+02	 5.13200E+02
 5.72421E+02	 5.18300E+02
 5.72555E+02	 5.14400E+02
 5.72689E+02	 5.18400E+02
 5.72823E+02	 5.15000E+02
 5.72957E+02	 5.18000E+02
 5.73091E+02	 5.16400E+02
 5.73225E+02	 5.13500E+02
 5.73358E+02	 5.17200E+02
 5.73492E+02	 5.20800E+02
 5.73626E+02	 5.20100E+02
 5.73760E+02	 5.12400E+02
 5.73894E+02	 5.17800E+02
 5.74028E+02	 5.13700E+02
 5.74161E+02	 5.15000E+02
 5.74295E+02	 5.15100E+02
 5.74429E+02	 5.11700E+02
 5.74563E+02	 5.12900E+02
 5.74697E+02	 5.12800E+02
 5.74830E+02	 5.14400E+02
 5.74964E+02	 5.10600E+02
