 5.28129E+02	 4.31100E+02
 5.28266E+02	 4.30300E+02
 5.28402E+02	 4.32100E+02
 5.28538E+02	 4.31500E+02
 5.28675E+02	 4.31300E+02
 5.28811E+02	 4.30500E+02
 5.28947E+02	 4.32000E+02
 5.29084E+02	 4.31600E+02
 5.29220E+02	 4.31000E+02
 5.29356E+02	 4.29900E+02
 5.29492E+02	 4.30800E+02
 5.29629E+02	 4.31900E+02
 5.29765E+02	 4.29800E+02
 5.29901E+02	 4.31400E+02
 5.30037E+02	 4.31100E+02
 5.30174E+02	 4.32400E+02
 5.30310E+02	 4.30800E+02
 5.30446E+02	 4.30600E+02
 5.30582E+02	 4.32100E+02
 5.30718E+02	 4.30800E+02
 5.30855E+02	 4.31100E+02
 5.30991E+02	 4.31900E+02
 5.31127E+02	 4.32200E+02
 5.31263E+02	 4.31400E+02
 5.31399E+02	 4.30900E+02
 5.31535E+02	 4.31200E+02
 5.31671E+02	 4.33400E+02
 5.31808E+02	 4.68600E+02
 5.31944E+02	 5.01100E+02
 5.32080E+02	 4.51100E+02
 5.32216E+02	 4.31400E+02
 5.32352E+02	 4.30500E+02
 5.32488E+02	 4.32000E+02
 5.32624E+02	 4.31900E+02
 5.32760E+02	 4.31600E+02
 5.32896E+02	 4.32000E+02
 5.33032E+02	 4.30900E+02
 5.33168E+02	 4.31400E+02
 5.33304E+02	 4.30900E+02
 5.33440E+02	 4.35700E+02
 5.33576E+02	 4.55500E+02
 5.33712E+02	 4.92400E+02
 5.33848E+02	 5.47200E+02
 5.33984E+02	 6.15900E+02
 5.34120E+02	 6.45800E+02
 5.34256E+02	 6.55700E+02
 5.34392E+02	 6.61300E+02
 5.34528E+02	 6.66300E+02
 5.34664E+02	 6.69400E+02
 5.34800E+02	 6.73300E+02
 5.34936E+02	 6.72100E+02
 5.35072E+02	 6.74300E+02
 5.35208E+02	 6.73500E+02
 5.35344E+02	 6.78300E+02
 5.35479E+02	 6.67900E+02
 5.35615E+02	 6.78600E+02
 5.35751E+02	 6.73800E+02
 5.35887E+02	 6.75100E+02
 5.36023E+02	 6.75700E+02
 5.36159E+02	 6.79800E+02
 5.36295E+02	 6.79500E+02
 5.36430E+02	 6.84100E+02
